package,structType,structName,structId,opType,opName,FieldRead,FieldWrite,VariableRead,VariableWrite,Lambda,Literal,Conditional,ForLoop,WhileLoop,ConstructorCall,Invocation,Return,BinaryOperator
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,update,0,0,1,0,0,1,2,0,0,0,3,0,1
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,updateDurations,0,0,2,0,0,0,1,0,0,0,2,0,2
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,write,3,0,3,0,0,0,0,0,0,0,3,0,0
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,method,writeTasks,0,0,3,0,0,0,0,0,1,0,3,0,0
CH.ifa.draw.samples.pert,class,PertFigure,CH.ifa.draw.samples.pert.PertFigure,constructor,<init>,0,0,0,0,0,0,0,0,0,0,2,0,0
CH.ifa.draw.samples.pert,class,PertFigureCreationTool,CH.ifa.draw.samples.pert.PertFigureCreationTool,method,createFigure,0,0,0,0,0,0,0,0,0,1,0,1,0
CH.ifa.draw.samples.pert,class,PertFigureCreationTool,CH.ifa.draw.samples.pert.PertFigureCreationTool,constructor,<init>,0,0,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,abstractClass,AbstractConnector,CH.ifa.draw.standard.AbstractConnector,method,containsPoint,0,0,2,0,0,0,0,0,0,0,2,1,0
CH.ifa.draw.standard,abstractClass,AbstractConnector,CH.ifa.draw.standard.AbstractConnector,method,displayBox,0,0,0,0,0,0,0,0,0,0,2,1,0
CH.ifa.draw.standard,abstractClass,AbstractConnector,CH.ifa.draw.standard.AbstractConnector,method,draw,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,abstractClass,AbstractConnector,CH.ifa.draw.standard.AbstractConnector,method,findEnd,0,0,1,0,0,0,0,0,0,0,1,1,0
CH.ifa.draw.standard,abstractClass,AbstractConnector,CH.ifa.draw.standard.AbstractConnector,method,findPoint,0,0,0,0,0,0,0,0,0,0,2,1,0
CH.ifa.draw.standard,abstractClass,AbstractConnector,CH.ifa.draw.standard.AbstractConnector,method,findStart,0,0,1,0,0,0,0,0,0,0,1,1,0
CH.ifa.draw.standard,abstractClass,AbstractConnector,CH.ifa.draw.standard.AbstractConnector,method,owner,1,0,0,0,0,0,0,0,0,0,0,1,0
CH.ifa.draw.standard,abstractClass,AbstractConnector,CH.ifa.draw.standard.AbstractConnector,method,read,0,1,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,abstractClass,AbstractConnector,CH.ifa.draw.standard.AbstractConnector,method,write,1,0,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,abstractClass,AbstractConnector,CH.ifa.draw.standard.AbstractConnector,constructor,<init>,0,1,0,0,0,1,0,0,0,0,1,0,0
CH.ifa.draw.standard,abstractClass,AbstractConnector,CH.ifa.draw.standard.AbstractConnector,constructor,<init>,0,1,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,addFigureChangeListener,1,1,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,addToContainer,0,0,1,0,0,0,0,0,0,0,2,0,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,basicDisplayBox,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,basicMoveBy,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,canConnect,0,0,0,0,0,1,0,0,0,0,0,1,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,center,0,0,0,0,0,0,0,0,0,0,2,1,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,changed,2,0,0,0,0,1,1,0,0,1,2,0,1
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,clone,2,0,3,1,0,2,0,0,0,2,3,1,2
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,connectedTextLocator,0,0,0,0,0,0,0,0,0,0,1,1,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,connectionInsets,0,0,0,0,0,2,0,0,0,1,0,1,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,connectorAt,0,0,0,0,0,0,0,0,0,1,0,1,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,connectorVisibility,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,containsPoint,0,0,2,0,0,0,0,0,0,0,2,1,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,decompose,0,0,2,0,0,1,0,0,0,2,1,1,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,displayBox,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,displayBox,0,0,2,0,0,0,0,0,0,0,2,0,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,displayBox,3,0,3,0,0,0,0,0,0,2,1,0,2
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,figures,0,0,2,0,0,1,0,0,0,2,1,1,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,findFigureInside,0,0,2,0,0,1,1,0,0,0,1,2,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,getAttribute,0,0,0,0,0,1,0,0,0,0,0,1,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,handles,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,includes,0,0,1,0,0,0,0,0,0,0,0,1,1
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,invalidate,2,0,2,0,0,1,1,0,0,1,2,0,1
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,isEmpty,2,0,0,0,0,2,0,0,0,0,2,1,2
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,listener,1,0,0,0,0,0,0,0,0,0,0,1,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,moveBy,0,0,2,0,0,0,0,0,0,0,2,0,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,read,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,release,2,0,0,0,0,1,1,0,0,1,1,0,1
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,removeFigureChangeListener,1,1,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,removeFromContainer,0,0,1,0,0,0,0,0,0,0,2,0,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,setAttribute,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,size,2,0,0,0,0,0,0,0,0,1,2,1,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,willChange,0,0,0,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,method,write,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,abstractClass,AbstractFigure,CH.ifa.draw.standard.AbstractFigure,constructor,<init>,0,0,0,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,abstractClass,AbstractHandle,CH.ifa.draw.standard.AbstractHandle,method,containsPoint,0,0,2,0,0,0,0,0,0,0,2,1,0
CH.ifa.draw.standard,abstractClass,AbstractHandle,CH.ifa.draw.standard.AbstractHandle,method,displayBox,3,0,2,0,0,2,0,0,0,1,1,1,2
CH.ifa.draw.standard,abstractClass,AbstractHandle,CH.ifa.draw.standard.AbstractHandle,method,draw,3,0,3,0,0,0,0,0,0,0,2,0,0
CH.ifa.draw.standard,abstractClass,AbstractHandle,CH.ifa.draw.standard.AbstractHandle,method,invokeEnd,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,abstractClass,AbstractHandle,CH.ifa.draw.standard.AbstractHandle,method,invokeEnd,0,0,2,0,0,0,0,0,0,0,2,0,2
CH.ifa.draw.standard,abstractClass,AbstractHandle,CH.ifa.draw.standard.AbstractHandle,method,invokeStart,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,abstractClass,AbstractHandle,CH.ifa.draw.standard.AbstractHandle,method,invokeStart,0,0,2,0,0,0,0,0,0,0,2,0,0
CH.ifa.draw.standard,abstractClass,AbstractHandle,CH.ifa.draw.standard.AbstractHandle,method,invokeStep,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,abstractClass,AbstractHandle,CH.ifa.draw.standard.AbstractHandle,method,invokeStep,0,0,2,0,0,0,0,0,0,0,2,0,2
CH.ifa.draw.standard,abstractClass,AbstractHandle,CH.ifa.draw.standard.AbstractHandle,method,locate,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,abstractClass,AbstractHandle,CH.ifa.draw.standard.AbstractHandle,method,owner,1,0,0,0,0,0,0,0,0,0,0,1,0
CH.ifa.draw.standard,abstractClass,AbstractHandle,CH.ifa.draw.standard.AbstractHandle,constructor,<init>,0,1,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,abstractClass,AbstractLocator,CH.ifa.draw.standard.AbstractLocator,method,clone,0,0,0,0,0,0,0,0,0,1,1,1,0
CH.ifa.draw.standard,abstractClass,AbstractLocator,CH.ifa.draw.standard.AbstractLocator,method,read,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,abstractClass,AbstractLocator,CH.ifa.draw.standard.AbstractLocator,method,write,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,abstractClass,AbstractLocator,CH.ifa.draw.standard.AbstractLocator,constructor,<init>,0,0,0,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,class,AbstractTool,CH.ifa.draw.standard.AbstractTool,method,activate,1,0,0,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,class,AbstractTool,CH.ifa.draw.standard.AbstractTool,method,deactivate,1,0,0,0,0,0,0,0,0,0,2,0,0
CH.ifa.draw.standard,class,AbstractTool,CH.ifa.draw.standard.AbstractTool,method,drawing,1,0,0,0,0,0,0,0,0,0,1,1,0
CH.ifa.draw.standard,class,AbstractTool,CH.ifa.draw.standard.AbstractTool,method,editor,1,0,0,0,0,0,0,0,0,0,1,1,0
CH.ifa.draw.standard,class,AbstractTool,CH.ifa.draw.standard.AbstractTool,method,keyDown,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,class,AbstractTool,CH.ifa.draw.standard.AbstractTool,method,mouseDown,0,2,2,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,class,AbstractTool,CH.ifa.draw.standard.AbstractTool,method,mouseDrag,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,class,AbstractTool,CH.ifa.draw.standard.AbstractTool,method,mouseMove,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,class,AbstractTool,CH.ifa.draw.standard.AbstractTool,method,mouseUp,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,class,AbstractTool,CH.ifa.draw.standard.AbstractTool,method,view,1,0,0,0,0,0,0,0,0,0,0,1,0
CH.ifa.draw.standard,class,AbstractTool,CH.ifa.draw.standard.AbstractTool,constructor,<init>,0,1,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,abstractClass,ActionTool,CH.ifa.draw.standard.ActionTool,method,action,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,abstractClass,ActionTool,CH.ifa.draw.standard.ActionTool,method,mouseDown,0,0,2,0,0,1,1,0,0,0,2,0,1
CH.ifa.draw.standard,abstractClass,ActionTool,CH.ifa.draw.standard.ActionTool,method,mouseUp,0,0,0,0,0,0,0,0,0,0,2,0,0
CH.ifa.draw.standard,abstractClass,ActionTool,CH.ifa.draw.standard.ActionTool,constructor,<init>,0,0,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,class,AlignCommand,CH.ifa.draw.standard.AlignCommand,method,execute,3,0,3,0,0,3,1,0,1,0,3,0,3
CH.ifa.draw.standard,class,AlignCommand,CH.ifa.draw.standard.AlignCommand,method,isExecutable,1,0,0,0,0,1,0,0,0,0,1,1,1
CH.ifa.draw.standard,class,AlignCommand,CH.ifa.draw.standard.AlignCommand,constructor,<init>,0,2,2,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,class,BoxHandleKit,CH.ifa.draw.standard.BoxHandleKit,method,addCornerHandles,0,0,3,0,0,0,0,0,0,0,3,0,0
CH.ifa.draw.standard,class,BoxHandleKit,CH.ifa.draw.standard.BoxHandleKit,method,addHandles,0,0,3,0,0,0,0,0,0,0,3,0,0
CH.ifa.draw.standard,class,BoxHandleKit,CH.ifa.draw.standard.BoxHandleKit,method,east,0,0,1,0,0,0,0,0,0,1,0,1,0
CH.ifa.draw.standard,class,BoxHandleKit,CH.ifa.draw.standard.BoxHandleKit,method,north,0,0,1,0,0,0,0,0,0,1,0,1,0
CH.ifa.draw.standard,class,BoxHandleKit,CH.ifa.draw.standard.BoxHandleKit,method,northEast,0,0,1,0,0,0,0,0,0,1,0,1,0
CH.ifa.draw.standard,class,BoxHandleKit,CH.ifa.draw.standard.BoxHandleKit,method,northWest,0,0,1,0,0,0,0,0,0,1,0,1,0
CH.ifa.draw.standard,class,BoxHandleKit,CH.ifa.draw.standard.BoxHandleKit,method,south,0,0,1,0,0,0,0,0,0,1,0,1,0
CH.ifa.draw.standard,class,BoxHandleKit,CH.ifa.draw.standard.BoxHandleKit,method,southEast,0,0,1,0,0,0,0,0,0,1,0,1,0
CH.ifa.draw.standard,class,BoxHandleKit,CH.ifa.draw.standard.BoxHandleKit,method,southWest,0,0,1,0,0,0,0,0,0,1,0,1,0
CH.ifa.draw.standard,class,BoxHandleKit,CH.ifa.draw.standard.BoxHandleKit,method,west,0,0,1,0,0,0,0,0,0,1,0,1,0
CH.ifa.draw.standard,class,BoxHandleKit,CH.ifa.draw.standard.BoxHandleKit,constructor,<init>,0,0,0,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,class,BringToFrontCommand,CH.ifa.draw.standard.BringToFrontCommand,method,execute,2,0,2,0,0,0,0,0,1,1,3,0,0
CH.ifa.draw.standard,class,BringToFrontCommand,CH.ifa.draw.standard.BringToFrontCommand,method,isExecutable,1,0,0,0,0,1,0,0,0,0,1,1,1
CH.ifa.draw.standard,class,BringToFrontCommand,CH.ifa.draw.standard.BringToFrontCommand,constructor,<init>,0,1,2,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,class,BufferedUpdateStrategy,CH.ifa.draw.standard.BufferedUpdateStrategy,method,draw,3,2,3,0,0,2,1,0,0,0,2,0,2
CH.ifa.draw.standard,class,BufferedUpdateStrategy,CH.ifa.draw.standard.BufferedUpdateStrategy,constructor,<init>,0,0,0,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,class,ChangeAttributeCommand,CH.ifa.draw.standard.ChangeAttributeCommand,method,execute,2,0,2,0,0,0,0,0,1,0,2,0,0
CH.ifa.draw.standard,class,ChangeAttributeCommand,CH.ifa.draw.standard.ChangeAttributeCommand,method,isExecutable,1,0,0,0,0,1,0,0,0,0,1,1,1
CH.ifa.draw.standard,class,ChangeAttributeCommand,CH.ifa.draw.standard.ChangeAttributeCommand,constructor,<init>,0,2,2,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,class,ChangeConnectionEndHandle,CH.ifa.draw.standard.ChangeConnectionEndHandle,method,connect,1,0,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,class,ChangeConnectionEndHandle,CH.ifa.draw.standard.ChangeConnectionEndHandle,method,disconnect,1,0,0,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,class,ChangeConnectionEndHandle,CH.ifa.draw.standard.ChangeConnectionEndHandle,method,locate,1,0,0,0,0,0,0,0,0,0,1,1,0
CH.ifa.draw.standard,class,ChangeConnectionEndHandle,CH.ifa.draw.standard.ChangeConnectionEndHandle,method,setPoint,1,0,2,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,class,ChangeConnectionEndHandle,CH.ifa.draw.standard.ChangeConnectionEndHandle,method,target,1,0,0,0,0,0,0,0,0,0,1,1,0
CH.ifa.draw.standard,class,ChangeConnectionEndHandle,CH.ifa.draw.standard.ChangeConnectionEndHandle,constructor,<init>,0,0,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,abstractClass,ChangeConnectionHandle,CH.ifa.draw.standard.ChangeConnectionHandle,method,connect,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,abstractClass,ChangeConnectionHandle,CH.ifa.draw.standard.ChangeConnectionHandle,method,disconnect,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,abstractClass,ChangeConnectionHandle,CH.ifa.draw.standard.ChangeConnectionHandle,method,draw,3,0,3,0,0,0,0,0,0,0,2,0,0
CH.ifa.draw.standard,abstractClass,ChangeConnectionHandle,CH.ifa.draw.standard.ChangeConnectionHandle,method,findConnectableFigure,1,0,3,0,0,1,2,0,1,0,3,2,1
CH.ifa.draw.standard,abstractClass,ChangeConnectionHandle,CH.ifa.draw.standard.ChangeConnectionHandle,method,findConnectionTarget,2,0,3,0,0,2,1,0,0,0,3,2,3
CH.ifa.draw.standard,abstractClass,ChangeConnectionHandle,CH.ifa.draw.standard.ChangeConnectionHandle,method,findConnector,0,0,2,0,0,0,0,0,0,0,1,1,0
CH.ifa.draw.standard,abstractClass,ChangeConnectionHandle,CH.ifa.draw.standard.ChangeConnectionHandle,method,invokeEnd,2,1,3,1,0,2,2,0,0,0,3,0,2
CH.ifa.draw.standard,abstractClass,ChangeConnectionHandle,CH.ifa.draw.standard.ChangeConnectionHandle,method,invokeStart,0,2,2,0,0,0,0,0,0,1,2,0,0
CH.ifa.draw.standard,abstractClass,ChangeConnectionHandle,CH.ifa.draw.standard.ChangeConnectionHandle,method,invokeStep,3,1,3,1,0,2,2,0,0,1,3,0,2
CH.ifa.draw.standard,abstractClass,ChangeConnectionHandle,CH.ifa.draw.standard.ChangeConnectionHandle,method,setPoint,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,abstractClass,ChangeConnectionHandle,CH.ifa.draw.standard.ChangeConnectionHandle,method,source,2,0,0,0,0,0,1,0,0,0,2,2,1
CH.ifa.draw.standard,abstractClass,ChangeConnectionHandle,CH.ifa.draw.standard.ChangeConnectionHandle,method,target,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,abstractClass,ChangeConnectionHandle,CH.ifa.draw.standard.ChangeConnectionHandle,constructor,<init>,0,2,1,0,0,1,0,0,0,0,2,0,0
CH.ifa.draw.standard,class,ChangeConnectionStartHandle,CH.ifa.draw.standard.ChangeConnectionStartHandle,method,connect,1,0,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,class,ChangeConnectionStartHandle,CH.ifa.draw.standard.ChangeConnectionStartHandle,method,disconnect,1,0,0,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,class,ChangeConnectionStartHandle,CH.ifa.draw.standard.ChangeConnectionStartHandle,method,locate,1,0,0,0,0,0,0,0,0,0,1,1,0
CH.ifa.draw.standard,class,ChangeConnectionStartHandle,CH.ifa.draw.standard.ChangeConnectionStartHandle,method,setPoint,1,0,2,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,class,ChangeConnectionStartHandle,CH.ifa.draw.standard.ChangeConnectionStartHandle,method,target,1,0,0,0,0,0,0,0,0,0,1,1,0
CH.ifa.draw.standard,class,ChangeConnectionStartHandle,CH.ifa.draw.standard.ChangeConnectionStartHandle,constructor,<init>,0,0,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,class,ChopBoxConnector,CH.ifa.draw.standard.ChopBoxConnector,method,chop,0,0,2,0,0,0,0,0,0,0,2,1,0
CH.ifa.draw.standard,class,ChopBoxConnector,CH.ifa.draw.standard.ChopBoxConnector,method,findEnd,2,0,3,2,0,2,1,0,0,1,3,1,3
CH.ifa.draw.standard,class,ChopBoxConnector,CH.ifa.draw.standard.ChopBoxConnector,method,findStart,2,0,3,2,0,2,1,0,0,1,3,1,2
CH.ifa.draw.standard,class,ChopBoxConnector,CH.ifa.draw.standard.ChopBoxConnector,constructor,<init>,0,0,0,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,class,ChopBoxConnector,CH.ifa.draw.standard.ChopBoxConnector,constructor,<init>,0,0,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,add,2,0,2,0,0,0,1,0,0,0,2,1,0
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,addAll,0,0,2,0,0,0,0,0,1,0,2,0,0
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,basicMoveBy,0,0,2,0,0,0,0,0,1,0,2,0,0
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,bringToFront,2,0,2,0,0,0,1,0,0,0,2,0,0
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,draw,0,0,2,0,0,0,0,0,1,0,2,0,0
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,figureAt,1,0,1,0,0,0,0,0,0,0,1,1,0
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,figureChanged,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,figureCount,1,0,0,0,0,0,0,0,0,0,1,1,0
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,figureInvalidated,0,0,1,0,0,1,1,0,0,0,2,0,1
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,figureRemoved,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,figureRequestRemove,0,0,0,0,0,1,1,0,0,1,2,0,1
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,figureRequestUpdate,0,0,1,0,0,1,1,0,0,0,2,0,1
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,figures,1,0,0,0,0,0,0,0,0,1,0,1,0
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,figuresReverse,1,0,0,0,0,0,0,0,0,1,0,1,0
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,findFigure,0,0,3,0,0,1,1,0,1,0,2,2,0
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,findFigure,0,0,3,0,0,1,1,0,1,0,2,2,0
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,findFigure,0,0,3,0,0,2,2,0,1,0,3,2,2
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,findFigureInside,0,0,3,0,0,2,1,0,1,0,2,2,1
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,findFigureInsideWithout,0,0,3,0,0,2,2,0,1,0,2,2,2
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,findFigureWithout,0,0,3,0,0,2,2,0,1,0,3,2,2
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,includes,0,0,2,0,0,2,2,0,1,0,2,2,0
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,orphan,1,0,2,0,0,0,0,0,0,0,1,1,0
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,orphanAll,0,0,2,0,0,0,0,0,1,0,2,0,0
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,read,0,1,3,1,0,1,0,1,0,1,2,0,1
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,readObject,0,0,2,0,0,0,0,0,1,0,2,0,0
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,release,0,0,2,0,0,0,0,0,1,0,2,0,0
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,remove,2,0,2,0,0,0,1,0,0,0,2,1,0
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,removeAll,1,0,2,0,0,0,0,0,1,0,2,0,0
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,removeAll,0,0,2,0,0,0,0,0,1,0,2,0,0
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,replace,2,0,3,0,0,1,1,0,0,0,2,0,1
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,sendToBack,2,0,2,0,0,1,1,0,0,0,2,0,0
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,method,write,2,0,2,0,0,0,0,0,1,0,3,0,0
CH.ifa.draw.standard,abstractClass,CompositeFigure,CH.ifa.draw.standard.CompositeFigure,constructor,<init>,0,1,0,0,0,0,0,0,0,1,1,0,0
CH.ifa.draw.standard,class,ConnectionHandle,CH.ifa.draw.standard.ConnectionHandle,method,createConnection,1,0,0,0,0,0,0,0,0,0,1,1,0
