Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,init,18,1,0,57,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,createAttributesPanel,5,1,0,100,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,createAttributeChoices,19,1,1,109,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,createColorChoice,5,2,1,140,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,createFontChoice,6,2,0,157,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,createButtonPanel,5,1,0,169,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,createButtons,45,6,1,178,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,itemStateChanged,5,2,1,203,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,actionPerformed,3,1,1,229,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,actionPerformed,4,2,1,239,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,createToolPalette,5,1,0,251,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,createTools,5,1,1,260,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,createSelectionTool,3,1,0,273,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,createToolButton,3,1,3,281,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,createDrawing,3,1,0,288,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,createDrawingView,3,1,0,298,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,paletteUserSelected,5,1,1,308,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,paletteUserOver,4,2,2,318,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,drawing,3,1,0,329,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,tool,3,1,0,337,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,view,3,1,0,345,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,toolDone,4,1,0,353,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,selectionChanged,3,1,1,362,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,initDrawing,5,1,0,371,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,setTool,8,3,2,377,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,setSelected,5,3,1,387,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,loadDrawing,9,3,1,395,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,readDrawing,7,3,1,407,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,readFromStorableInput,14,1,1,418,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,readFromObjectInput,18,1,1,433,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,guessType,5,3,1,450,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,setupAttributes,20,4,0,458,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,setSimpleDisplayUpdate,5,1,0,484,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,setBufferedDisplayUpdate,5,1,0,490,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,showHelp,10,1,0,496,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,startSleeper,4,2,0,511,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,DrawApplet,stopSleeper,3,2,0,520,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,SleeperThread,SleeperThread,3,1,1,531,0
JHotDraw-5.1-clean,CH.ifa.draw.applet,SleeperThread,run,11,2,0,535,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,DrawApplication,3,1,0,68,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,DrawApplication,3,1,1,75,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,open,20,1,0,82,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,addListeners,8,1,0,116,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,windowClosing,3,1,1,122,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,initDrawing,6,1,0,129,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,createMenus,7,1,1,136,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,createFileMenu,54,1,0,148,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,actionPerformed,3,1,1,157,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,actionPerformed,3,1,1,167,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,actionPerformed,3,1,1,177,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,actionPerformed,3,1,1,187,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,actionPerformed,3,1,1,197,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,actionPerformed,3,1,1,207,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,createEditMenu,16,1,0,216,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,createAlignmentMenu,13,1,0,237,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,createDebugMenu,20,1,0,255,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,actionPerformed,3,1,1,265,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,actionPerformed,3,1,1,275,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,createAttributesMenu,12,1,0,284,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,createColorMenu,5,2,2,301,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,createArrowMenu,8,1,0,318,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,createFontMenu,6,2,0,330,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,createFontStyleMenu,7,1,0,342,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,createFontSizeMenu,8,2,0,353,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,createToolPalette,6,1,0,370,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,createTools,5,1,1,380,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,createSelectionTool,3,1,0,393,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,createToolButton,3,1,3,401,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,createDrawingView,4,1,0,408,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,getDrawingViewSize,3,1,0,419,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,createDrawing,3,1,0,426,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,createContents,9,1,1,436,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,setDrawing,4,1,1,452,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,defaultSize,3,1,0,460,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,createStatusLine,5,1,0,467,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,paletteUserSelected,5,1,1,476,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,paletteUserOver,5,2,2,486,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,drawing,3,1,0,498,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,tool,3,1,0,506,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,view,3,1,0,514,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,toolDone,6,2,0,522,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,selectionChanged,7,1,1,533,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,showStatus,3,1,1,546,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,setTool,8,3,2,554,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,setSelected,5,3,1,564,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,exit,6,1,0,572,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,destroy,2,1,0,582,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,promptNew,3,1,0,589,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,promptOpen,11,2,0,596,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,promptSaveAs,8,3,0,611,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,promptSaveAsSerialized,8,3,0,624,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,print,13,3,0,637,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,getSavePath,13,2,1,656,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,stripTrailingAsterisks,4,2,1,670,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,saveAsStorableOutput,11,1,1,678,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,saveAsObjectOutput,11,1,1,690,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,loadDrawing,7,3,1,702,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,readFromStorableInput,13,1,1,713,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,readFromObjectInput,17,1,1,726,0
JHotDraw-5.1-clean,CH.ifa.draw.application,DrawApplication,guessType,5,3,1,742,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,ChopPolygonConnector,ChopPolygonConnector,2,1,0,24,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,ChopPolygonConnector,ChopPolygonConnector,3,1,1,27,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,ChopPolygonConnector,chop,3,1,2,31,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,DiamondFigure,DiamondFigure,3,1,0,22,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,DiamondFigure,DiamondFigure,3,1,2,26,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,DiamondFigure,polygon,9,1,0,30,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,DiamondFigure,draw,7,1,1,41,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,DiamondFigure,connectionInsets,4,1,0,49,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,DiamondFigure,containsPoint,3,1,2,54,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,PolygonFigure,3,1,0,34,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,PolygonFigure,3,1,2,38,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,PolygonFigure,3,1,1,42,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,displayBox,3,1,0,46,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,isEmpty,3,1,0,51,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,handles,6,2,0,56,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,basicDisplayBox,10,1,2,66,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,getPolygon,3,1,0,77,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,center,3,1,0,84,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,points,5,2,0,88,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,pointCount,3,1,0,95,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,basicMoveBy,3,1,2,99,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,drawBackground,3,1,1,103,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,drawFrame,3,1,1,107,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,containsPoint,3,1,2,111,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,connectorAt,3,1,2,115,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,addPoint,4,1,2,119,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,setPointAt,6,1,2,128,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,insertPointAt,18,3,2,138,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,removePointAt,16,3,1,161,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,scaleRotate,25,3,3,178,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,smoothPoints,25,6,0,214,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,splitSegment,8,2,2,247,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,pointAt,3,1,1,261,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,outermostPoint,13,3,0,265,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,findSegment,13,3,2,285,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,chop,3,1,1,306,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,write,8,2,1,310,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,read,11,2,1,319,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,locator,10,2,1,331,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,locate,5,2,1,336,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,distanceFromLine,14,3,6,346,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,bounds,16,6,1,417,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,center,10,2,1,439,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonFigure,chop,29,6,2,451,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonHandle,PolygonHandle,5,1,3,24,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonHandle,invokeStep,3,1,5,36,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonHandle,invokeEnd,3,1,5,40,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonHandle,locate,3,1,0,44,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonHandle,myOwner,3,1,0,48,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonScaleHandle,PolygonScaleHandle,3,1,1,25,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonScaleHandle,invokeStart,5,1,3,29,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonScaleHandle,invokeStep,4,1,3,35,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonScaleHandle,invokeEnd,5,1,3,40,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonScaleHandle,locate,4,2,0,46,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonScaleHandle,getOrigin,9,3,0,53,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonScaleHandle,draw,7,1,1,73,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonTool,PolygonTool,3,1,1,24,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonTool,activate,4,1,0,28,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonTool,deactivate,8,3,0,33,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonTool,addPoint,10,3,2,44,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonTool,mouseDown,14,3,3,56,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonTool,mouseMove,8,3,3,76,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonTool,mouseDrag,5,1,3,85,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,PolygonTool,mouseUp,2,1,3,93,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,TriangleFigure,TriangleFigure,3,1,0,32,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,TriangleFigure,TriangleFigure,3,1,2,36,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,TriangleFigure,handles,5,1,0,40,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,TriangleFigure,rotate,14,3,1,46,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,TriangleFigure,polygon,47,9,0,62,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,TriangleFigure,draw,7,1,1,112,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,TriangleFigure,connectionInsets,0,9,0,121,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,TriangleFigure,containsPoint,3,1,2,145,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,TriangleFigure,center,3,1,0,149,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,TriangleFigure,chop,3,1,1,153,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,TriangleFigure,clone,5,1,0,157,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,TriangleFigure,write,4,1,1,165,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,TriangleFigure,read,4,1,1,170,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,TriangleRotationHandle,TriangleRotationHandle,3,1,1,24,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,TriangleRotationHandle,invokeStart,4,1,3,28,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,TriangleRotationHandle,invokeStep,4,1,3,33,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,TriangleRotationHandle,invokeEnd,4,1,3,39,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,TriangleRotationHandle,locate,3,1,0,44,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,TriangleRotationHandle,getOrigin,10,3,0,48,0
JHotDraw-5.1-clean,CH.ifa.draw.contrib,TriangleRotationHandle,draw,7,1,1,65,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ArrowTip,ArrowTip,5,1,0,31,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ArrowTip,ArrowTip,5,1,3,37,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ArrowTip,draw,4,1,5,46,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ArrowTip,outline,4,1,4,56,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ArrowTip,outline,9,1,3,64,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ArrowTip,addPointRelative,3,1,5,75,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ArrowTip,write,2,1,1,81,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ArrowTip,read,2,1,1,87,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,AttributeFigure,AttributeFigure,2,1,0,51,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,AttributeFigure,draw,12,3,1,53,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,AttributeFigure,drawBackground,2,1,1,70,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,AttributeFigure,drawFrame,2,1,1,77,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,AttributeFigure,getFillColor,3,1,0,84,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,AttributeFigure,getFrameColor,3,1,0,93,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,AttributeFigure,initializeAttributes,10,1,0,104,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,AttributeFigure,getDefaultAttribute,4,2,1,115,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,AttributeFigure,getAttribute,6,3,1,125,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,AttributeFigure,setAttribute,5,2,2,139,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,AttributeFigure,write,8,2,1,149,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,AttributeFigure,read,8,2,1,162,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,BorderDecorator,BorderDecorator,2,1,0,26,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,BorderDecorator,BorderDecorator,3,1,1,27,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,BorderDecorator,border,3,1,0,31,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,BorderDecorator,draw,10,1,1,35,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,BorderDecorator,displayBox,5,1,0,49,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,BorderDecorator,figureInvalidated,5,1,1,58,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,BorderDecorator,connectionInsets,8,1,0,67,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,BorderTool,BorderTool,3,1,1,18,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,BorderTool,action,3,1,1,22,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ChopEllipseConnector,ChopEllipseConnector,2,1,0,25,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ChopEllipseConnector,ChopEllipseConnector,3,1,1,28,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ChopEllipseConnector,chop,5,1,2,32,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ConnectedTextTool,ConnectedTextTool,3,1,2,23,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ConnectedTextTool,mouseDown,9,2,3,27,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ConnectedTextTool,activate,3,1,0,44,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ElbowConnection,ElbowConnection,3,1,0,27,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ElbowConnection,updateConnection,4,1,0,31,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ElbowConnection,layoutConnection,2,1,0,36,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ElbowConnection,handles,8,3,0,39,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ElbowConnection,connectedTextLocator,3,1,1,53,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ElbowConnection,updatePoints,26,3,0,57,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ElbowTextLocator,locate,5,1,1,89,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ElbowHandle,ElbowHandle,4,1,2,21,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ElbowHandle,invokeStart,4,1,3,26,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ElbowHandle,invokeStep,23,2,5,31,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ElbowHandle,isVertical,3,1,2,55,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ElbowHandle,locate,7,1,0,59,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ElbowHandle,draw,7,1,1,67,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ElbowHandle,constrainX,17,3,1,77,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ElbowHandle,constrainY,17,3,1,100,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ElbowHandle,ownerConnection,3,1,0,122,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,EllipseFigure,EllipseFigure,3,1,0,28,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,EllipseFigure,EllipseFigure,3,1,2,32,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,EllipseFigure,handles,5,1,0,36,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,EllipseFigure,basicDisplayBox,4,1,2,42,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,EllipseFigure,displayBox,3,1,0,47,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,EllipseFigure,basicMoveBy,3,1,2,55,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,EllipseFigure,drawBackground,4,1,1,59,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,EllipseFigure,drawFrame,4,1,1,64,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,EllipseFigure,connectionInsets,6,1,0,69,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,EllipseFigure,connectorAt,3,1,2,76,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,EllipseFigure,write,7,1,1,80,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,EllipseFigure,read,4,1,1,88,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,FigureAttributes,FigureAttributes,3,1,0,35,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,FigureAttributes,get,3,1,1,42,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,FigureAttributes,set,3,1,2,50,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,FigureAttributes,hasDefined,3,1,1,58,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,FigureAttributes,clone,10,1,0,65,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,FigureAttributes,read,18,9,1,78,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,FigureAttributes,write,37,8,1,115,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,FontSizeHandle,FontSizeHandle,3,1,2,20,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,FontSizeHandle,invokeStart,5,1,3,24,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,FontSizeHandle,invokeStep,5,1,5,30,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,FontSizeHandle,draw,7,1,1,36,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,GroupCommand,GroupCommand,4,1,2,22,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,GroupCommand,execute,12,2,0,32,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,GroupCommand,isExecutable,3,1,0,46,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,GroupFigure,canConnect,3,1,0,24,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,GroupFigure,displayBox,6,2,0,31,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,GroupFigure,basicDisplayBox,2,1,2,44,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,GroupFigure,decompose,3,1,0,49,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,GroupFigure,handles,8,1,0,53,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,GroupFigure,setAttribute,5,2,2,65,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,GroupHandle,GroupHandle,3,1,2,17,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,GroupHandle,draw,8,1,1,21,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ImageFigure,ImageFigure,5,1,0,33,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ImageFigure,ImageFigure,7,1,3,39,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ImageFigure,basicDisplayBox,4,1,2,47,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ImageFigure,handles,5,1,0,52,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ImageFigure,displayBox,3,1,0,58,0
JHotDraw-5.1-clean,CH.ifa.draw.figures,ImageFigure,basicMoveBy,3,1,2,66,0
